id,title,release_date,overview,genres,poster_path
1153714,Death of a Unicorn,2025-03-27,"A father and daughter accidentally hit and kill a unicorn while en route to a weekend retreat, where his billionaire boss seeks to exploit the creature’s miraculous curative properties.","Horror, Comedy, Fantasy",/lXR32JepFwD1UHkplWqtBP1K79z.jpg
372519,The Ten Commandments: The Movie,2016-01-28,Follows Moses leading and conducting the Hebrew people from the slavery of Egypt to the freedom towards the Promised Land according to the Ancient Testament Bible book of the Exodus. The story told like never before is faithful to the Scriptures.,Drama,/yctfYDrHAPcJP54D2BCH9R5GTY2.jpg
10138,Iron Man 2,2010-04-28,"With the world now aware of his dual life as the armored superhero Iron Man, billionaire inventor Tony Stark faces pressure from the government, the press and the public to share his technology with the military. Unwilling to let go of his invention, Stark, with Pepper Potts and James 'Rhodey' Rhodes at his side, must forge new alliances – and confront powerful enemies.","Adventure, Action, Science Fiction",/6WBeq4fCfn7AN0o21W9qNcRF2l9.jpg
329865,Arrival,2016-11-10,"Taking place after alien crafts land around the world, an expert linguist is recruited by the military to determine whether they come in peace or are a threat.","Drama, Science Fiction, Mystery",/x2FJsf1ElAgr63Y3PNPtJrcmpoe.jpg
744,Top Gun,1986-05-16,"For Lieutenant Pete 'Maverick' Mitchell and his friend and co-pilot Nick 'Goose' Bradshaw, being accepted into an elite training school for fighter pilots is a dream come true. But a tragedy, as well as personal demons, will threaten Pete's dreams of becoming an ace pilot.","Action, Drama",/xUuHj3CgmZQ9P2cMaqQs4J0d4Zc.jpg
9532,Final Destination,2000-03-17,"After a teenager has a terrifying vision of him and his friends dying in a plane crash, he prevents the accident only to have Death hunt them down, one by one.",Horror,/1mXhlQMnlfvJ2frxTjZSQNnA9Vp.jpg
1293263,The Curse of the Necklace,2024-09-27,"After separating due to his unpredictable alcohol infused temper, Frank try to win his wife Laura back by giving her a beautiful antique necklace he finds in an old 1938 evidence bag at the station. Unfortunately, the necklace is a conduit for the tormented soul of an evil boy from long ago, and Laura and her daughters find themselves in terrible danger from a little boy who no longer exists.","Horror, Mystery, Thriller",/tWrYpICZChiPwRnc8SkvxBFBE3y.jpg
1186532,The Forge,2024-08-22,"19 year old Isaiah Wright lives for basketball and video games. A year out of high school, he has no job, no plans, and no idea how to be a man. At odds with his single mother Cynthia, Isaiah is given an ultimatum – to step up or move out. Feeling the pull from his friends and the push from his mom, Isaiah is hired by Moore Fitness, unaware of how the owner will personally impact his life. With the prayers of his mother and unexpected guidance from his new mentor, Isaiah is forced to deal with his past, sacrifice his selfishness and discover how God might have a greater purpose for his life.","Drama, Family",/oranxontIQRmhuyQlkoAwxpeBYz.jpg
949,Heat,1995-12-15,Obsessive master thief Neil McCauley leads a top-notch crew on various daring heists throughout Los Angeles while determined detective Vincent Hanna pursues him without rest. Each man recognizes and respects the ability and the dedication of the other even though they are aware their cat-and-mouse game may end in violence.,"Crime, Drama, Action",/umSVjVdbVwtx5ryCA2QXL44Durm.jpg
1272149,Bridget Jones: Mad About the Boy,2025-02-12,"Bridget Jones navigates life as a widow and single mum with the help of her family, friends, and former lover, Daniel. Back to work and on the apps, she's pursued by a younger man and maybe – just maybe – her son's science teacher.","Romance, Comedy, Drama",/taEVBdVSqYo9YeN3ycw2SosklZL.jpg
240,The Godfather Part II,1974-12-20,"In the continuing saga of the Corleone crime family, a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s, Michael Corleone attempts to expand the family business into Las Vegas, Hollywood and Cuba.","Drama, Crime",/hek3koDUyRQk7FIhPXsa6mT2Zc3.jpg
1429743,Frozen Hot Boys,2025-04-10,"Driven by her personal agenda, a teacher at a juvenile detention center convinces a crew of teenage misfits to enter an snow sculpting contest in Japan.","Drama, Comedy",/i7cDPuT59TuV6hjxcrPkQONkd5Q.jpg
767,Harry Potter and the Half-Blood Prince,2009-07-15,"As Lord Voldemort tightens his grip on both the Muggle and wizarding worlds, Hogwarts is no longer a safe haven. Harry suspects perils may even lie within the castle, but Dumbledore is more intent upon preparing him for the final battle fast approaching. Together they work to find the key to unlock Voldemorts defenses and to this end, Dumbledore recruits his old friend and colleague Horace Slughorn, whom he believes holds crucial information. Even as the decisive showdown looms, romance blossoms for Harry, Ron, Hermione and their classmates. Love is in the air, but danger lies ahead and Hogwarts may never be the same again.","Adventure, Fantasy",/z7uo9zmQdQwU5ZJHFpv2Upl30i1.jpg
8681,Taken,2008-02-18,"Bryan Mills, a former government operative, is trying to reconnect with his teenage daughter Kim. After reluctantly agreeing with his ex-wife to let Kim go to Paris on vacation with a friend, his worst nightmare comes true. While on the phone with his daughter shortly after she arrives in Paris, she and her friend are abducted by a gang of human traffickers. Working against the clock, Bryan relies on his extensive training and skills to track down the ruthless gang that abducted her and launch a one-man war to rescue his daughter.","Action, Thriller",/y5Va1WXDX6nZElVirPrGxf6w99B.jpg
791373,Zack Snyder's Justice League,2021-03-18,"Determined to ensure Superman's ultimate sacrifice was not in vain, Bruce Wayne aligns forces with Diana Prince with plans to recruit a team of metahumans to protect the world from an approaching threat of catastrophic proportions.","Action, Adventure, Fantasy",/tnAuB8q5vv7Ax9UAEje5Xi4BXik.jpg
1147400,"Miraculous World: Paris, Tales of Shadybug and Claw Noir",2023-10-21,"Miraculous holders from another world appear in Paris. They come from a parallel universe where everything is reversed: the holders of Ladybug and Black Cat Miraculouses, Shadybug and Claw Noir, are the bad guys, and the holder of the Butterfly Miraculous, Hesperia, is a superhero. Ladybug and Cat Noir will have to help Hesperia counter the attacks of their evil doubles and prevent them from seizing the Butterfly's Miraculous. Can our heroes also help Hesperia make Shadybug and Claw Noir better people?","Animation, Adventure, Action, Fantasy, Family",/nydROKumZe9oFZNiSn792MDDA1v.jpg
181808,Star Wars: The Last Jedi,2017-12-13,"Rey develops her newly discovered abilities with the guidance of Luke Skywalker, who is unsettled by the strength of her powers. Meanwhile, the Resistance prepares to do battle with the First Order.","Adventure, Action, Science Fiction",/kOVEVeg59E0wsnXmF9nrh6OmWII.jpg
1144577,Scissors,2025-01-24,"Courtney and her influencer friends are making a horror movie based on an urban legend.  Faced with an early start time the next day, the group decides to spend the night in a creepy, old house. But when someone puts on the costume and begins killing them one by one,  the remaining survivors must unravel the mystery of the killer’s identity and stop them before it is too late.","Horror, Comedy",/5OktNOyJ5mdD4ZWgUE74FeGzTio.jpg
345940,The Meg,2018-08-09,"A deep sea submersible pilot revisits his past fears in the Mariana Trench, and accidentally unleashes the seventy foot ancestor of the Great White Shark believed to be extinct.","Action, Science Fiction, Horror",/eyWICPcxOuTcDDDbTMOZawoOn8d.jpg
1201012,Dhoom Dhaam,2025-02-13,"On their wedding night, an oddball couple is thrust into a chaotic chase, dodging goons and cops in a frenzied hunt for the mysterious ""Charlie.""","Comedy, Romance, Action",/2E7me3rPi8HqaeheuD86YlpNX6k.jpg
1100856,Whisper of the Witch,2024-06-13,"Mara, an ancient pagan spirit, hunts a group of teenagers taking their body parts to be reborn. A disillusioned and desperate investigator has to face his deepest fears to save the teenagers.","Horror, Thriller",/raDMchyq3dJMqso2TVh75A123Xb.jpg
1013850,A Real Pain,2024-11-01,Mismatched cousins David and Benji reunite for a tour through Poland to honor their beloved grandmother. The adventure takes a turn when the pair's old tensions resurface against the backdrop of their family history.,"Comedy, Drama",/67xRIXm5TxXRT4nV2V4AEJ9yq2d.jpg
1072790,Anyone But You,2023-12-21,"After an amazing first date, Bea and Ben’s fiery attraction turns ice cold — until they find themselves unexpectedly reunited at a destination wedding in Australia. So they do what any two mature adults would do: pretend to be a couple.","Romance, Comedy",/5qHoazZiaLe7oFBok7XlUhg96f2.jpg
1286663,Control Freak,2025-03-12,"A motivational speaker, plagued by an uncontrollable itch on her head, becomes infected with a parasitic demon from her homeland.",Horror,/qcOksMzsmPPA41c3DkCD47sElDU.jpg
359410,Road House,2024-03-08,"Ex-UFC fighter Dalton takes a job as a bouncer at a Florida Keys roadhouse, only to discover that this paradise is not all it seems.","Action, Thriller",/fDEdtS4P0gJsxHDIt8dG8TR5dx1.jpg
293660,Deadpool,2016-02-09,"The origin story of former Special Forces operative turned mercenary Wade Wilson, who, after being subjected to a rogue experiment that leaves him with accelerated healing powers, adopts the alter ego Deadpool. Armed with his new abilities and a dark, twisted sense of humor, Deadpool hunts down the man who nearly destroyed his life.","Action, Adventure, Comedy",/3E53WEZJqP6aM84D8CckXx4pIHw.jpg
1051896,Arcadian,2024-04-12,"In the near future, on a decimated Earth, Paul and his twin sons face terror at night when ferocious creatures awaken. When Paul is nearly killed, the boys come up with a plan for survival, using everything their father taught them to keep him alive.","Action, Horror, Thriller, Science Fiction",/h4T8Xeydkw53h9uIbulYsss25UF.jpg
105814,The Imp,1996-06-22,Shan is in search of her twin sister who disappeared leaving nothing more than a native doll. Along the way she meets a mobile film crew. They discover that something isn't quite right with the boarding house in which they're staying.,Horror,/bAAjQOI8VUd340XLc0DfaqQCLyT.jpg
1724,The Incredible Hulk,2008-06-12,"Scientist Bruce Banner scours the planet for an antidote to the unbridled force of rage within him: the Hulk. But when the military masterminds who dream of exploiting his powers force him back to civilization, he finds himself coming face to face with a new, deadly foe.","Science Fiction, Action, Adventure",/gKzYx79y0AQTL4UAk1cBQJ3nvrm.jpg
787,Mr. & Mrs. Smith,2005-06-07,"After five (or six) years of vanilla-wedded bliss, ordinary suburbanites John and Jane Smith are stuck in a huge rut. Unbeknownst to each other, they are both coolly lethal, highly-paid assassins working for rival organisations. When they discover they're each other's next target, their secret lives collide in a spicy, explosive mix of wicked comedy, pent-up passion, nonstop action and high-tech weaponry.","Action, Comedy, Drama, Thriller",/kjD700RtyhveN3ZbOnSvUSne0Qj.jpg
116745,The Secret Life of Walter Mitty,2013-12-18,A timid magazine photo manager who lives life vicariously through daydreams embarks on a true-life adventure when a negative goes missing.,"Adventure, Comedy, Drama, Fantasy",/tY6ypjKOOtujhxiSwTmvA4OZ5IE.jpg
810,Shrek the Third,2007-05-17,"The King of Far Far Away has died and Shrek and Fiona are to become King & Queen. However, Shrek wants to return to his cozy swamp and live in peace and quiet, so when he finds out there is another heir to the throne, they set off to bring him back to rule the kingdom.","Fantasy, Adventure, Animation, Comedy, Family",/n4SexGGQzI26E269tfpa80MZaGV.jpg
